date,client_id,region,temperature,humidity,consumption_kwh
2023-01-06,C0009,Centro,26.194117647058825,59.629411764705885,8.26
2023-01-06,C0011,Centro,26.194117647058825,59.629411764705885,14.03
2023-01-06,C0021,Centro,26.194117647058825,59.629411764705885,10.55
2023-01-06,C0034,Centro,26.194117647058825,59.629411764705885,17.81
2023-01-06,C0035,Centro,26.194117647058825,59.629411764705885,11.3
2023-01-06,C0049,Centro,26.194117647058825,59.629411764705885,17.96
2023-01-06,C0053,Centro,26.194117647058825,59.629411764705885,11.14
2023-01-06,C0057,Centro,26.194117647058825,59.629411764705885,16.83
2023-01-06,C0061,Centro,26.194117647058825,59.629411764705885,12.72
2023-01-06,C0062,Centro,26.194117647058825,59.629411764705885,14.35
2023-01-06,C0076,Centro,26.194117647058825,59.629411764705885,16.85
2023-01-06,C0084,Centro,26.194117647058825,59.629411764705885,9.85
2023-01-06,C0099,Centro,26.194117647058825,59.629411764705885,21.35
2023-01-07,C0006,Centro,23.905882352941177,61.752941176470586,17.44
2023-01-07,C0007,Centro,23.905882352941177,61.752941176470586,16.46
2023-01-07,C0008,Centro,23.905882352941177,61.752941176470586,13.77
2023-01-07,C0009,Centro,23.905882352941177,61.752941176470586,14.38
2023-01-07,C0011,Centro,23.905882352941177,61.752941176470586,17.17
2023-01-07,C0021,Centro,23.905882352941177,61.752941176470586,14.53
2023-01-07,C0034,Centro,23.905882352941177,61.752941176470586,17.7
2023-01-07,C0035,Centro,23.905882352941177,61.752941176470586,13.8
2023-01-07,C0049,Centro,23.905882352941177,61.752941176470586,18.03
2023-01-07,C0053,Centro,23.905882352941177,61.752941176470586,10.89
2023-01-07,C0057,Centro,23.905882352941177,61.752941176470586,18.4
2023-01-07,C0061,Centro,23.905882352941177,61.752941176470586,15.02
2023-01-07,C0062,Centro,23.905882352941177,61.752941176470586,14.91
2023-01-07,C0076,Centro,23.905882352941177,61.752941176470586,15.36
2023-01-07,C0084,Centro,23.905882352941177,61.752941176470586,11.33
2023-01-07,C0099,Centro,23.905882352941177,61.752941176470586,16.4
2023-01-08,C0006,Centro,25.9,60.11764705882353,15.55
2023-01-08,C0007,Centro,25.9,60.11764705882353,15.58
2023-01-08,C0008,Centro,25.9,60.11764705882353,16.87
2023-01-08,C0009,Centro,25.9,60.11764705882353,11.77
2023-01-08,C0011,Centro,25.9,60.11764705882353,23.14
2023-01-08,C0021,Centro,25.9,60.11764705882353,14.03
2023-01-08,C0034,Centro,25.9,60.11764705882353,15.01
2023-01-08,C0035,Centro,25.9,60.11764705882353,9.26
2023-01-08,C0049,Centro,25.9,60.11764705882353,19.89
2023-01-08,C0053,Centro,25.9,60.11764705882353,13.5
2023-01-08,C0057,Centro,25.9,60.11764705882353,16.63
2023-01-08,C0061,Centro,25.9,60.11764705882353,11.04
2023-01-08,C0062,Centro,25.9,60.11764705882353,14.94
2023-01-08,C0076,Centro,25.9,60.11764705882353,19.01
2023-01-08,C0084,Centro,25.9,60.11764705882353,13.55
2023-01-08,C0099,Centro,25.9,60.11764705882353,21.22
2023-01-09,C0006,Centro,25.688235294117646,57.96470588235294,13.86
2023-01-09,C0007,Centro,25.688235294117646,57.96470588235294,19.06
2023-01-09,C0008,Centro,25.688235294117646,57.96470588235294,19.24
2023-01-09,C0009,Centro,25.688235294117646,57.96470588235294,9.61
2023-01-09,C0011,Centro,25.688235294117646,57.96470588235294,19.35
2023-01-09,C0021,Centro,25.688235294117646,57.96470588235294,8.49
2023-01-09,C0034,Centro,25.688235294117646,57.96470588235294,11.78
2023-01-09,C0035,Centro,25.688235294117646,57.96470588235294,13.75
2023-01-09,C0049,Centro,25.688235294117646,57.96470588235294,15.9
2023-01-09,C0053,Centro,25.688235294117646,57.96470588235294,10.65
2023-01-09,C0057,Centro,25.688235294117646,57.96470588235294,14.0
2023-01-09,C0061,Centro,25.688235294117646,57.96470588235294,14.16
2023-01-09,C0062,Centro,25.688235294117646,57.96470588235294,9.42
2023-01-09,C0076,Centro,25.688235294117646,57.96470588235294,17.62
2023-01-09,C0084,Centro,25.688235294117646,57.96470588235294,14.67
2023-01-09,C0099,Centro,25.688235294117646,57.96470588235294,16.26
2023-01-10,C0006,Centro,23.947058823529414,54.088235294117645,20.19
2023-01-10,C0007,Centro,23.947058823529414,54.088235294117645,17.69
2023-01-10,C0008,Centro,23.947058823529414,54.088235294117645,14.97
2023-01-10,C0009,Centro,23.947058823529414,54.088235294117645,13.84
2023-01-10,C0011,Centro,23.947058823529414,54.088235294117645,14.47
2023-01-10,C0021,Centro,23.947058823529414,54.088235294117645,11.88
2023-01-10,C0034,Centro,23.947058823529414,54.088235294117645,16.77
2023-01-10,C0035,Centro,23.947058823529414,54.088235294117645,12.93
2023-01-10,C0049,Centro,23.947058823529414,54.088235294117645,16.67
2023-01-10,C0053,Centro,23.947058823529414,54.088235294117645,7.91
2023-01-10,C0057,Centro,23.947058823529414,54.088235294117645,17.32
2023-01-10,C0061,Centro,23.947058823529414,54.088235294117645,13.03
2023-01-10,C0062,Centro,23.947058823529414,54.088235294117645,14.42
2023-01-10,C0076,Centro,23.947058823529414,54.088235294117645,17.36
2023-01-10,C0084,Centro,23.947058823529414,54.088235294117645,13.36
2023-01-10,C0099,Centro,23.947058823529414,54.088235294117645,18.61
2023-01-11,C0006,Centro,23.47058823529412,59.84705882352941,16.57
2023-01-11,C0007,Centro,23.47058823529412,59.84705882352941,16.03
2023-01-11,C0008,Centro,23.47058823529412,59.84705882352941,20.14
2023-01-11,C0009,Centro,23.47058823529412,59.84705882352941,13.07
2023-01-11,C0011,Centro,23.47058823529412,59.84705882352941,18.32
2023-01-11,C0021,Centro,23.47058823529412,59.84705882352941,10.67
2023-01-11,C0034,Centro,23.47058823529412,59.84705882352941,16.3
2023-01-11,C0035,Centro,23.47058823529412,59.84705882352941,13.34
2023-01-11,C0049,Centro,23.47058823529412,59.84705882352941,19.75
2023-01-11,C0053,Centro,23.47058823529412,59.84705882352941,9.18
2023-01-11,C0057,Centro,23.47058823529412,59.84705882352941,10.97
2023-01-11,C0061,Centro,23.47058823529412,59.84705882352941,16.39
2023-01-11,C0062,Centro,23.47058823529412,59.84705882352941,11.64
2023-01-11,C0076,Centro,23.47058823529412,59.84705882352941,17.16
2023-01-11,C0084,Centro,23.47058823529412,59.84705882352941,13.38
2023-01-11,C0099,Centro,23.47058823529412,59.84705882352941,20.29
2023-01-12,C0006,Centro,24.33529411764706,59.61764705882353,13.53
2023-01-12,C0007,Centro,24.33529411764706,59.61764705882353,16.11
2023-01-12,C0008,Centro,24.33529411764706,59.61764705882353,19.6
2023-01-12,C0009,Centro,24.33529411764706,59.61764705882353,10.52
2023-01-12,C0011,Centro,24.33529411764706,59.61764705882353,19.87
2023-01-12,C0021,Centro,24.33529411764706,59.61764705882353,5.88
2023-01-12,C0034,Centro,24.33529411764706,59.61764705882353,16.24
2023-01-12,C0035,Centro,24.33529411764706,59.61764705882353,14.93
2023-01-12,C0049,Centro,24.33529411764706,59.61764705882353,14.98
2023-01-12,C0053,Centro,24.33529411764706,59.61764705882353,15.03
2023-01-12,C0057,Centro,24.33529411764706,59.61764705882353,16.7
2023-01-12,C0061,Centro,24.33529411764706,59.61764705882353,13.35
2023-01-12,C0062,Centro,24.33529411764706,59.61764705882353,14.79
2023-01-12,C0076,Centro,24.33529411764706,59.61764705882353,13.17
2023-01-12,C0084,Centro,24.33529411764706,59.61764705882353,11.74
2023-01-12,C0099,Centro,24.33529411764706,59.61764705882353,23.66
2023-01-13,C0006,Centro,27.235294117647054,55.15294117647059,20.44
2023-01-13,C0007,Centro,27.235294117647054,55.15294117647059,18.29
2023-01-13,C0008,Centro,27.235294117647054,55.15294117647059,15.58
2023-01-13,C0009,Centro,27.235294117647054,55.15294117647059,13.16
2023-01-13,C0011,Centro,27.235294117647054,55.15294117647059,16.03
2023-01-13,C0021,Centro,27.235294117647054,55.15294117647059,12.95
2023-01-13,C0034,Centro,27.235294117647054,55.15294117647059,15.91
2023-01-13,C0035,Centro,27.235294117647054,55.15294117647059,15.28
2023-01-13,C0049,Centro,27.235294117647054,55.15294117647059,18.64
2023-01-13,C0053,Centro,27.235294117647054,55.15294117647059,9.61
2023-01-13,C0057,Centro,27.235294117647054,55.15294117647059,12.41
2023-01-13,C0061,Centro,27.235294117647054,55.15294117647059,11.89
2023-01-13,C0062,Centro,27.235294117647054,55.15294117647059,11.34
2023-01-13,C0076,Centro,27.235294117647054,55.15294117647059,20.35
2023-01-13,C0084,Centro,27.235294117647054,55.15294117647059,11.64
2023-01-13,C0099,Centro,27.235294117647054,55.15294117647059,16.59
2023-01-14,C0006,Centro,26.8,58.858823529411765,16.36
2023-01-14,C0007,Centro,26.8,58.858823529411765,20.3
2023-01-14,C0008,Centro,26.8,58.858823529411765,17.06
2023-01-14,C0009,Centro,26.8,58.858823529411765,10.81
2023-01-14,C0011,Centro,26.8,58.858823529411765,17.76
2023-01-14,C0021,Centro,26.8,58.858823529411765,10.78
2023-01-14,C0034,Centro,26.8,58.858823529411765,12.15
2023-01-14,C0035,Centro,26.8,58.858823529411765,14.23
2023-01-14,C0049,Centro,26.8,58.858823529411765,15.46
2023-01-14,C0053,Centro,26.8,58.858823529411765,14.2
2023-01-14,C0057,Centro,26.8,58.858823529411765,13.17
2023-01-14,C0061,Centro,26.8,58.858823529411765,10.29
2023-01-14,C0062,Centro,26.8,58.858823529411765,12.84
2023-01-14,C0076,Centro,26.8,58.858823529411765,13.56
2023-01-14,C0084,Centro,26.8,58.858823529411765,15.28
2023-01-14,C0099,Centro,26.8,58.858823529411765,17.19
2023-01-15,C0006,Centro,25.74705882352941,58.088235294117645,13.4
2023-01-15,C0007,Centro,25.74705882352941,58.088235294117645,16.55
2023-01-15,C0008,Centro,25.74705882352941,58.088235294117645,17.86
2023-01-15,C0009,Centro,25.74705882352941,58.088235294117645,12.33
2023-01-15,C0011,Centro,25.74705882352941,58.088235294117645,18.45
2023-01-15,C0021,Centro,25.74705882352941,58.088235294117645,9.09
2023-01-15,C0034,Centro,25.74705882352941,58.088235294117645,15.51
2023-01-15,C0035,Centro,25.74705882352941,58.088235294117645,16.98
2023-01-15,C0049,Centro,25.74705882352941,58.088235294117645,14.23
2023-01-15,C0053,Centro,25.74705882352941,58.088235294117645,14.95
2023-01-15,C0057,Centro,25.74705882352941,58.088235294117645,18.3
2023-01-15,C0061,Centro,25.74705882352941,58.088235294117645,13.77
2023-01-15,C0062,Centro,25.74705882352941,58.088235294117645,12.74
2023-01-15,C0076,Centro,25.74705882352941,58.088235294117645,17.11
2023-01-15,C0084,Centro,25.74705882352941,58.088235294117645,12.9
2023-01-15,C0099,Centro,25.74705882352941,58.088235294117645,19.73
2023-01-16,C0006,Centro,25.376470588235293,58.04705882352942,14.52
2023-01-16,C0007,Centro,25.376470588235293,58.04705882352942,16.48
2023-01-16,C0008,Centro,25.376470588235293,58.04705882352942,14.74
2023-01-16,C0009,Centro,25.376470588235293,58.04705882352942,5.96
2023-01-16,C0011,Centro,25.376470588235293,58.04705882352942,19.41
2023-01-16,C0021,Centro,25.376470588235293,58.04705882352942,4.76
2023-01-16,C0034,Centro,25.376470588235293,58.04705882352942,17.11
2023-01-16,C0035,Centro,25.376470588235293,58.04705882352942,15.21
2023-01-16,C0049,Centro,25.376470588235293,58.04705882352942,16.74
2023-01-16,C0053,Centro,25.376470588235293,58.04705882352942,13.18
2023-01-16,C0057,Centro,25.376470588235293,58.04705882352942,15.64
2023-01-16,C0061,Centro,25.376470588235293,58.04705882352942,16.42
2023-01-16,C0062,Centro,25.376470588235293,58.04705882352942,9.87
2023-01-16,C0076,Centro,25.376470588235293,58.04705882352942,15.08
2023-01-16,C0084,Centro,25.376470588235293,58.04705882352942,13.72
2023-01-16,C0099,Centro,25.376470588235293,58.04705882352942,16.33
2023-01-17,C0006,Centro,26.988235294117647,59.4,18.23
2023-01-17,C0007,Centro,26.988235294117647,59.4,19.14
2023-01-17,C0008,Centro,26.988235294117647,59.4,20.21
2023-01-17,C0009,Centro,26.988235294117647,59.4,7.98
2023-01-17,C0011,Centro,26.988235294117647,59.4,17.4
2023-01-17,C0021,Centro,26.988235294117647,59.4,9.73
2023-01-17,C0034,Centro,26.988235294117647,59.4,17.09
2023-01-17,C0035,Centro,26.988235294117647,59.4,13.56
2023-01-17,C0049,Centro,26.988235294117647,59.4,18.0
2023-01-17,C0053,Centro,26.988235294117647,59.4,11.8
2023-01-17,C0057,Centro,26.988235294117647,59.4,13.07
2023-01-17,C0061,Centro,26.988235294117647,59.4,12.35
2023-01-17,C0062,Centro,26.988235294117647,59.4,15.03
2023-01-17,C0076,Centro,26.988235294117647,59.4,15.05
2023-01-17,C0084,Centro,26.988235294117647,59.4,15.79
2023-01-17,C0099,Centro,26.988235294117647,59.4,12.2
2023-01-18,C0006,Centro,25.858823529411765,55.13529411764706,14.95
2023-01-18,C0007,Centro,25.858823529411765,55.13529411764706,17.59
2023-01-18,C0008,Centro,25.858823529411765,55.13529411764706,18.26
2023-01-18,C0009,Centro,25.858823529411765,55.13529411764706,8.64
2023-01-18,C0011,Centro,25.858823529411765,55.13529411764706,21.13
2023-01-18,C0021,Centro,25.858823529411765,55.13529411764706,10.93
2023-01-18,C0034,Centro,25.858823529411765,55.13529411764706,15.86
2023-01-18,C0035,Centro,25.858823529411765,55.13529411764706,9.29
2023-01-18,C0049,Centro,25.858823529411765,55.13529411764706,12.07
2023-01-18,C0053,Centro,25.858823529411765,55.13529411764706,10.19
2023-01-18,C0057,Centro,25.858823529411765,55.13529411764706,13.46
2023-01-18,C0061,Centro,25.858823529411765,55.13529411764706,18.71
2023-01-18,C0062,Centro,25.858823529411765,55.13529411764706,16.71
2023-01-18,C0076,Centro,25.858823529411765,55.13529411764706,16.93
2023-01-18,C0084,Centro,25.858823529411765,55.13529411764706,13.78
2023-01-18,C0099,Centro,25.858823529411765,55.13529411764706,19.85
2023-01-19,C0006,Centro,23.194117647058825,60.91176470588236,18.14
2023-01-19,C0007,Centro,23.194117647058825,60.91176470588236,14.85
2023-01-19,C0008,Centro,23.194117647058825,60.91176470588236,14.68
2023-01-19,C0009,Centro,23.194117647058825,60.91176470588236,14.26
2023-01-19,C0011,Centro,23.194117647058825,60.91176470588236,15.93
2023-01-19,C0021,Centro,23.194117647058825,60.91176470588236,10.31
2023-01-19,C0034,Centro,23.194117647058825,60.91176470588236,18.23
2023-01-19,C0035,Centro,23.194117647058825,60.91176470588236,13.27
2023-01-19,C0049,Centro,23.194117647058825,60.91176470588236,19.01
2023-01-19,C0053,Centro,23.194117647058825,60.91176470588236,8.48
2023-01-19,C0057,Centro,23.194117647058825,60.91176470588236,15.74
2023-01-19,C0061,Centro,23.194117647058825,60.91176470588236,10.57
2023-01-19,C0062,Centro,23.194117647058825,60.91176470588236,14.79
2023-01-19,C0076,Centro,23.194117647058825,60.91176470588236,25.17
2023-01-19,C0084,Centro,23.194117647058825,60.91176470588236,10.65
2023-01-19,C0099,Centro,23.194117647058825,60.91176470588236,18.58
2023-01-20,C0006,Centro,26.205882352941178,58.8,19.02
2023-01-20,C0007,Centro,26.205882352941178,58.8,16.49
2023-01-20,C0008,Centro,26.205882352941178,58.8,16.32
2023-01-20,C0009,Centro,26.205882352941178,58.8,10.51
2023-01-20,C0011,Centro,26.205882352941178,58.8,15.78
2023-01-20,C0021,Centro,26.205882352941178,58.8,10.26
2023-01-20,C0034,Centro,26.205882352941178,58.8,16.23
2023-01-20,C0035,Centro,26.205882352941178,58.8,16.7
2023-01-20,C0049,Centro,26.205882352941178,58.8,17.53
2023-01-20,C0053,Centro,26.205882352941178,58.8,9.72
2023-01-20,C0057,Centro,26.205882352941178,58.8,15.46
2023-01-20,C0061,Centro,26.205882352941178,58.8,14.22
2023-01-20,C0062,Centro,26.205882352941178,58.8,8.52
2023-01-20,C0076,Centro,26.205882352941178,58.8,18.12
2023-01-20,C0084,Centro,26.205882352941178,58.8,9.27
2023-01-20,C0099,Centro,26.205882352941178,58.8,16.96
2023-01-21,C0006,Centro,22.458823529411767,60.3764705882353,15.2
2023-01-21,C0007,Centro,22.458823529411767,60.3764705882353,14.96
2023-01-21,C0008,Centro,22.458823529411767,60.3764705882353,16.98
2023-01-21,C0009,Centro,22.458823529411767,60.3764705882353,14.56
2023-01-21,C0011,Centro,22.458823529411767,60.3764705882353,21.17
2023-01-21,C0021,Centro,22.458823529411767,60.3764705882353,12.41
2023-01-21,C0034,Centro,22.458823529411767,60.3764705882353,17.7
2023-01-21,C0035,Centro,22.458823529411767,60.3764705882353,15.32
2023-01-21,C0049,Centro,22.458823529411767,60.3764705882353,18.52
2023-01-21,C0053,Centro,22.458823529411767,60.3764705882353,12.28
2023-01-21,C0057,Centro,22.458823529411767,60.3764705882353,17.8
2023-01-21,C0061,Centro,22.458823529411767,60.3764705882353,14.74
2023-01-21,C0062,Centro,22.458823529411767,60.3764705882353,15.24
2023-01-21,C0076,Centro,22.458823529411767,60.3764705882353,21.58
2023-01-21,C0084,Centro,22.458823529411767,60.3764705882353,12.4
2023-01-21,C0099,Centro,22.458823529411767,60.3764705882353,17.92
2023-01-22,C0006,Centro,24.51764705882353,58.70588235294117,20.61
2023-01-22,C0007,Centro,24.51764705882353,58.70588235294117,16.3
2023-01-22,C0008,Centro,24.51764705882353,58.70588235294117,17.27
2023-01-22,C0009,Centro,24.51764705882353,58.70588235294117,14.69
2023-01-22,C0011,Centro,24.51764705882353,58.70588235294117,20.01
2023-01-22,C0021,Centro,24.51764705882353,58.70588235294117,11.16
2023-01-22,C0034,Centro,24.51764705882353,58.70588235294117,15.39
2023-01-22,C0035,Centro,24.51764705882353,58.70588235294117,11.91
2023-01-22,C0049,Centro,24.51764705882353,58.70588235294117,16.3
2023-01-22,C0053,Centro,24.51764705882353,58.70588235294117,10.91
2023-01-22,C0057,Centro,24.51764705882353,58.70588235294117,16.3
2023-01-22,C0061,Centro,24.51764705882353,58.70588235294117,15.8
2023-01-22,C0062,Centro,24.51764705882353,58.70588235294117,8.59
2023-01-22,C0076,Centro,24.51764705882353,58.70588235294117,14.72
2023-01-22,C0084,Centro,24.51764705882353,58.70588235294117,11.45
2023-01-22,C0099,Centro,24.51764705882353,58.70588235294117,20.4
2023-01-23,C0006,Centro,25.51764705882353,64.7235294117647,15.58
2023-01-23,C0007,Centro,25.51764705882353,64.7235294117647,17.92
2023-01-23,C0008,Centro,25.51764705882353,64.7235294117647,12.82
2023-01-23,C0009,Centro,25.51764705882353,64.7235294117647,14.99
2023-01-23,C0011,Centro,25.51764705882353,64.7235294117647,15.8
2023-01-23,C0021,Centro,25.51764705882353,64.7235294117647,13.89
2023-01-23,C0034,Centro,25.51764705882353,64.7235294117647,13.16
2023-01-23,C0035,Centro,25.51764705882353,64.7235294117647,11.11
2023-01-23,C0049,Centro,25.51764705882353,64.7235294117647,18.11
2023-01-23,C0053,Centro,25.51764705882353,64.7235294117647,14.11
2023-01-23,C0057,Centro,25.51764705882353,64.7235294117647,15.35
2023-01-23,C0061,Centro,25.51764705882353,64.7235294117647,11.77
2023-01-23,C0062,Centro,25.51764705882353,64.7235294117647,12.36
2023-01-23,C0076,Centro,25.51764705882353,64.7235294117647,15.61
2023-01-23,C0084,Centro,25.51764705882353,64.7235294117647,11.34
2023-01-23,C0099,Centro,25.51764705882353,64.7235294117647,22.08
2023-01-24,C0006,Centro,24.63529411764706,59.47058823529412,18.08
2023-01-24,C0007,Centro,24.63529411764706,59.47058823529412,11.89
2023-01-24,C0008,Centro,24.63529411764706,59.47058823529412,15.31
2023-01-24,C0009,Centro,24.63529411764706,59.47058823529412,7.6
2023-01-24,C0011,Centro,24.63529411764706,59.47058823529412,17.17
2023-01-24,C0021,Centro,24.63529411764706,59.47058823529412,12.66
2023-01-24,C0034,Centro,24.63529411764706,59.47058823529412,18.12
2023-01-24,C0035,Centro,24.63529411764706,59.47058823529412,9.82
2023-01-24,C0049,Centro,24.63529411764706,59.47058823529412,11.36
2023-01-24,C0053,Centro,24.63529411764706,59.47058823529412,10.47
2023-01-24,C0057,Centro,24.63529411764706,59.47058823529412,11.86
2023-01-24,C0061,Centro,24.63529411764706,59.47058823529412,17.62
2023-01-24,C0062,Centro,24.63529411764706,59.47058823529412,15.73
2023-01-24,C0076,Centro,24.63529411764706,59.47058823529412,16.76
2023-01-24,C0084,Centro,24.63529411764706,59.47058823529412,13.21
2023-01-24,C0099,Centro,24.63529411764706,59.47058823529412,19.24
2023-01-25,C0006,Centro,23.75294117647059,55.57647058823529,16.42
2023-01-25,C0007,Centro,23.75294117647059,55.57647058823529,17.75
2023-01-25,C0008,Centro,23.75294117647059,55.57647058823529,18.53
2023-01-25,C0009,Centro,23.75294117647059,55.57647058823529,10.26
2023-01-25,C0011,Centro,23.75294117647059,55.57647058823529,16.98
2023-01-25,C0021,Centro,23.75294117647059,55.57647058823529,5.37
2023-01-25,C0034,Centro,23.75294117647059,55.57647058823529,14.96
2023-01-25,C0035,Centro,23.75294117647059,55.57647058823529,13.37
2023-01-25,C0049,Centro,23.75294117647059,55.57647058823529,14.15
2023-01-25,C0053,Centro,23.75294117647059,55.57647058823529,11.75
2023-01-25,C0057,Centro,23.75294117647059,55.57647058823529,14.68
2023-01-25,C0061,Centro,23.75294117647059,55.57647058823529,16.39
2023-01-25,C0062,Centro,23.75294117647059,55.57647058823529,12.37
2023-01-25,C0076,Centro,23.75294117647059,55.57647058823529,18.78
2023-01-25,C0084,Centro,23.75294117647059,55.57647058823529,17.55
2023-01-25,C0099,Centro,23.75294117647059,55.57647058823529,18.51
2023-01-26,C0006,Centro,25.564705882352943,65.52352941176471,14.78
2023-01-26,C0007,Centro,25.564705882352943,65.52352941176471,16.07
2023-01-26,C0008,Centro,25.564705882352943,65.52352941176471,16.27
2023-01-26,C0009,Centro,25.564705882352943,65.52352941176471,12.27
2023-01-26,C0011,Centro,25.564705882352943,65.52352941176471,15.53
2023-01-26,C0021,Centro,25.564705882352943,65.52352941176471,12.58
2023-01-26,C0034,Centro,25.564705882352943,65.52352941176471,15.26
